macrostate,P_up,P_down,term_1,term_2
760,0.0013881586572999998,0.012701746206,-4.8799104911532596e-17,1.0177668770022855e-37
770,0.0012578239966,0.012078094009,-4.971223286596076e-17,1.2734061957219868e-37
780,0.0012362327563,0.01215751119,-5.048643122484838e-17,9.882213531985217e-38
790,0.0012393722925,0.012703051919,-5.111972099422635e-17,1.3581504493864512e-37
800,0.001322543207,0.012839182331000001,-5.166561152888427e-17,1.418568018148988e-37
810,0.0013621078969999999,0.013158346483,-5.233105564289453e-17,1.498245745204202e-37
820,0.0014005642565999997,0.013700049377,-5.294826490163623e-17,1.911002053812714e-37
830,0.0013402109657999998,0.013772272584,-5.3659474586611675e-17,1.608628071733525e-37
840,0.0014226686982999998,0.013550495434999999,-5.437371300062691e-17,1.7001903603973877e-37
850,0.0013804905413,0.0142721577,-5.519460718170746e-17,1.2468286194211227e-37
860,0.001271979182,0.013432774027,-5.598879120758097e-17,1.4908428564604309e-37
870,0.0015276763845,0.014865545123,-5.627113425576893e-17,1.1593482779358449e-37
880,0.0015360300659,0.014890734389,-5.700886338541215e-17,1.6424599279436217e-37
890,0.0012397384554,0.013999463389,-5.795614655333153e-17,1.6028235853010002e-37
900,0.0012182944377,0.014014506430999999,-5.87205469307856e-17,8.943369316554938e-38
910,0.0015826047162999998,0.015374218238999999,-5.905693347640301e-17,1.2113613762713541e-37
920,0.0014022433728000001,0.014717286082999999,-5.99699386296622e-17,1.961665614597515e-37
930,0.0015691551275999998,0.015257541869000002,-6.042502160003808e-17,1.622009369472415e-37
940,0.0014847330572,0.015179276329000001,-6.133865578002686e-17,1.343835356583539e-37
950,0.0013946817037999999,0.015418034237,-6.192432606341739e-17,1.7157898907863078e-37
960,0.0013487822047,0.015025765771999999,-6.2802238545938e-17,1.5012657216977355e-37
970,0.0011114779771,0.013892905076999999,-6.37527266712112e-17,1.2061782750441573e-37
980,0.0010729610845,0.014077437883,-6.444949439078429e-17,1.3511172369237048e-37
990,0.0010389966395,0.014007821462000001,-6.519605736456629e-17,1.6065002425162555e-37
1000,0.00086522325518,0.013030245592,-6.622786847949203e-17,9.852507980762376e-38
1010,0.0007729736754,0.012761019147000001,-6.695913140154471e-17,1.8315487666771154e-37
1020,0.00075343225502,0.012952535645,-6.775997186322399e-17,1.39912322458591e-37
1030,0.00066595331613,0.012021628246,-6.879173749578568e-17,1.4715081463320138e-37
1040,0.00057422522499,0.012497987205,-6.94160148838765e-17,1.147823951715616e-37
1050,0.00053323609493,0.012480729287000001,-7.031314095635682e-17,1.9050364232945556e-37
1060,0.00043918297389,0.01202877037,-7.118115267603268e-17,2.016537087240171e-37
1070,0.00037297354969,0.011610687318,-7.20119084896904e-17,1.426696068468312e-37
1080,0.00037456616970999996,0.011715402581,-7.27481219772003e-17,1.1156674653323172e-37
1090,0.00027744280886,0.011545047361999999,-7.354872738416751e-17,1.4419644757488901e-37
1100,0.00028503477367,0.011866347860000001,-7.41905880461913e-17,1.6241547158202481e-37
1110,0.00020693327786000003,0.010922417921,-7.540008767183466e-17,1.469410914894355e-37
1120,0.00021198345655000001,0.011611418616,-7.585547199735507e-17,1.4339156216528501e-37
1130,0.00020059633771,0.011694288218,-7.669000209971889e-17,1.087336362292557e-37
1140,0.00016821608417,0.011548869925,-7.743609091225058e-17,1.4786856585099388e-37
1150,0.0001375971069,0.011494523041,-7.824684401374916e-17,1.3407320406349623e-37
1160,0.00011722595887000002,0.011271417231000001,-7.914401696866544e-17,1.786259657134357e-37
1170,9.2450199469e-05,0.011290787849,-7.96732327276888e-17,2.208205959012072e-37
1180,6.865390645199999e-05,0.010730549587999998,-8.093262175544839e-17,1.1809042039884047e-37
1190,8.4314052903e-05,0.011099919828000002,-8.152777893229754e-17,1.0358795044833908e-37
1200,6.9301842112e-05,0.010974896834,-8.236296375416599e-17,2.222174155433174e-37
