,pressure,p/p0,fugacity,uptake
89,2035.4109430130238,0.4473576714250524,1993.1600202735222,34.06963529128435
90,2058.2694929345184,0.45238169259391553,2015.544073961229,34.09511217656985
91,2081.128042856013,0.45740571376277867,2037.9281276489357,34.12015450673815
92,2103.9865927775077,0.46242973493164186,2060.312181336643,34.14478529151178
93,2126.8451426990023,0.467453756100505,2082.6962350243493,34.16902561555161
94,2149.703692620497,0.4724777772693681,2105.0802887120562,34.19289485397038
95,2172.5622425419915,0.4775017984382313,2127.464342399763,34.21641085123787
96,2195.4207924634866,0.48252581960709456,2149.8483960874705,34.239590070075046
97,2218.279342384981,0.4875498407759577,2172.2324497751774,34.26244771605796
98,2241.137892306476,0.49257386194482083,2194.6165034628843,34.28499784283694
99,2263.9964422279704,0.497597883113684,2217.000557150591,34.30725344199129
100,2286.854992149465,0.5026219042825472,2239.3846108382977,34.32922652089511
101,2309.7135420709596,0.5076459254514103,2261.7686645260046,34.35092817123098
102,2332.5720919924543,0.5126699466202734,2284.1527182137115,34.37236863028752
103,2355.430641913949,0.5176939677891366,2306.5367719014184,34.39355733664681
104,2378.2891918354435,0.5227179889579998,2328.9208255891253,34.414502981535996
105,2401.147741756938,0.527742010126863,2351.304879276832,34.435213556752394
106,2424.0062916784327,0.5327660312957261,2373.6889329645387,34.455696399823616
107,2446.8648415999273,0.5377900524645892,2396.0729866522456,34.47595823693632
108,2469.723391521422,0.5428140736334524,2418.4570403399525,34.49600522385036
109,2492.581941442917,0.5478380948023156,2440.84109402766,34.5158429851628
110,2515.4404913644116,0.5528621159711787,2463.225147715367,34.53547665191239
111,2538.2990412859062,0.557886137140042,2485.6092014030733,34.554910897726295
112,2561.157591207401,0.5629101583089051,2507.99325509078,34.57414997346505
113,2584.0161411288955,0.5679341794777683,2530.377308778487,34.59319774045307
114,2606.87469105039,0.5729582006466314,2552.761362466194,34.61205770226983
115,2629.7332409718847,0.5779822218154945,2575.145416153901,34.63073303512788
116,2652.5917908933793,0.5830062429843577,2597.529469841608,34.649226616836124
117,2675.450340814874,0.5880302641532209,2619.9135235293143,34.6675410543479
118,2698.3088907363685,0.593054285322084,2642.297577217021,34.68567870995992
119,2721.167440657863,0.5980783064909472,2664.681630904728,34.70364172611246
120,2744.0259905793578,0.6031023276598103,2687.065684592435,34.72143204889557
121,2766.8845405008524,0.6081263488286734,2709.449738280142,34.739051450192235
122,2789.7430904223474,0.6131503699975367,2731.8337919678493,34.75650154863445
123,2812.601640343842,0.6181743911663998,2754.2178456555557,34.77378382925767
124,2835.4601902653367,0.6231984123352631,2776.6018993432626,34.79089966201525
125,2858.3187401868313,0.6282224335041262,2798.9859530309695,34.807850319129955
126,2881.177290108326,0.6332464546729893,2821.3700067186764,34.82463699132179
127,2904.0358400298205,0.6382704758418525,2843.7540604063834,34.84126080300802
128,2926.894389951315,0.6432944970107156,2866.1381140940903,34.857722826435115
129,2949.7529398728097,0.6483185181795788,2888.5221677817967,34.87402409486349
130,2972.6114897943044,0.653342539348442,2910.9062214695036,34.890165614743445
131,2995.470039715799,0.6583665605173051,2933.2902751572105,34.90614837701886
132,3018.3285896372936,0.6633905816861683,2955.6743288449175,34.92197336752229
133,3041.187139558788,0.6684146028550314,2978.0583825326244,34.9376415765064
134,3064.045689480283,0.6734386240238945,3000.4424362203313,34.95315400733794
135,3086.904239401778,0.6784626451927578,3022.826489908038,34.96851168441266
136,3109.7627893232725,0.6834866663616209,3045.210543595745,34.98371566026622
137,3132.621339244767,0.6885106875304842,3067.594597283452,34.998767021938356
138,3155.4798891662617,0.6935347086993473,3089.978650971159,35.01366689660373
139,3178.3384390877563,0.6985587298682104,3112.362704658866,35.02841645651287
140,3201.196989009251,0.7035827510370736,3134.7467583465727,35.043016923234795
141,3224.0555389307456,0.7086067722059367,3157.130812034279,35.05746957123184
142,3246.91408885224,0.7136307933747998,3179.514865721986,35.07177573085146
143,3269.772638773735,0.7186548145436631,3201.898919409693,35.08593679064689
144,3292.6311886952294,0.7236788357125262,3224.2829730974,35.099954199154105
145,3315.489738616724,0.7287028568813894,3246.667026785107,35.113829466119164
146,3338.3482885382186,0.7337268780502525,3269.0510804728137,35.127564163167904
147,3361.2068384597133,0.7387508992191156,3291.43513416052,35.14115992399133
148,3384.0653883812083,0.7437749203879789,3313.8191878482276,35.15461844407095
149,3406.923938302703,0.748798941556842,3336.2032415359345,35.16794147994541
150,3429.7824882241976,0.7538229627257053,3358.5872952236414,35.18113084805393
151,3452.641038145692,0.7588469838945684,3380.9713489113483,35.194188423207045
152,3475.499588067187,0.7638710050634315,3403.355402599055,35.207116136712436
153,3498.3581379886814,0.7688950262322947,3425.7394562867617,35.21991597414985
154,3521.216687910176,0.7739190474011578,3448.1235099744686,35.232589972866954
155,3544.0752378316706,0.7789430685700209,3470.5075636621755,35.24514021918818
156,3566.9337877531652,0.7839670897388841,3492.8916173498824,35.25756884541025
157,3589.79233767466,0.7889911109077473,3515.2756710375893,35.26987802655814
158,3612.6508875961545,0.7940151320766105,3537.659724725296,35.28206997697409
159,3635.509437517649,0.7990391532454736,3560.0437784130027,35.294146946739055
160,3658.3679874391437,0.8040631744143367,3582.4278321007096,35.30611121797147
161,3681.2265373606388,0.8090871955832,3604.811885788417,35.31796510100424
162,3704.0850872821334,0.8141112167520631,3627.195939476124,35.329710930477724
163,3726.943637203628,0.8191352379209262,3649.5799931638307,35.3413510613862
164,3749.8021871251226,0.8241592590897895,3671.9640468515377,35.35288786506291
165,3772.660737046617,0.8291832802586526,3694.348100539244,35.36432372515357
166,3795.519286968112,0.8342073014275158,3716.732154226951,35.3756610335848
167,3818.3778368896064,0.8392313225963789,3739.116207914658,35.386902186541086
168,3841.236386811101,0.844255343765242,3761.500261602365,35.39804958048284
169,3864.0949367325957,0.8492793649341052,3783.8843152900718,35.40910560819961
170,3886.9534866540903,0.8543033861029684,3806.2683689777787,35.42007265492805
171,3909.812036575585,0.8593274072718315,3828.652422665485,35.430953094544144
172,3932.6705864970795,0.8643514284406947,3851.036476353192,35.44174928583141
173,3955.5291364185746,0.8693754496095579,3873.4205300408994,35.452463568851364
174,3978.387686340069,0.8743994707784211,3895.8045837286063,35.46309826141398
175,4001.246236261564,0.8794234919472842,3918.188637416313,35.47365565565202
176,4024.1047861830584,0.8844475131161473,3940.57269110402,35.48413801473587
177,4046.963336104553,0.8894715342850106,3962.9567447917266,35.49454756969557
178,4069.8218860260477,0.8944955554538737,3985.3407984794335,35.5048865163938
179,4092.6804359475423,0.8995195766227368,4007.7248521671404,35.51515701261523
180,4115.538985869037,0.9045435977916,4030.1089058548473,35.52536117531621
181,4138.397535790532,0.9095676189604632,4052.4929595425547,35.53550107802045
182,4161.256085712026,0.9145916401293263,4074.877013230261,35.54557874835323
183,4184.114635633521,0.9196156612981895,4097.2610669179685,35.555596165751915
184,4206.973185555015,0.9246396824670526,4119.6451206056745,35.56555525928629
185,4229.83173547651,0.9296637036359159,4142.029174293382,35.575457905706266
186,4252.690285398005,0.9346877248047789,4164.413227981088,35.585305927580066
187,4275.5488353195,0.9397117459736422,4186.797281668795,35.59510109163295
188,4298.407385240994,0.9447357671425052,4209.181335356502,35.604845107237004
189,4321.265935162489,0.9497597883113684,4231.565389044209,35.61453962504658
190,4344.124485083983,0.9547838094802316,4253.949442731916,35.62418623583018
191,4366.983035005478,0.9598078306490948,4276.333496419623,35.63378646941052
192,4389.841584926973,0.964831851817958,4298.71755010733,35.64334179382936
193,4412.700134848467,0.9698558729868211,4321.101603795037,35.652853614598776
194,4435.558684769962,0.9748798941556843,4343.485657482744,35.66232327417674
195,4458.4172346914565,0.9799039153245473,4365.8697111704505,35.67175205154698
196,4481.275784612952,0.9849279364934106,4388.253764858157,35.68114116198365
197,4504.134334534446,0.9899519576622737,4410.637818545864,35.69049175694861
198,4526.992884455941,0.994975978831137,4433.021872233571,35.69980492416462
199,4549.851434377435,1.0,4455.405925921277,35.709081687790714
