,macrostate,P_up,P_down,term_1,term_2,term_3
518,518,0.0049805065,0.0032660945,-4.0652783048948715e-17,6.210785773786193e-38,7.619094149838569e-58
519,519,0.0049913198,0.0033108436,-4.081875317543679e-17,7.383930649580679e-38,-1.40752061794683e-57
520,520,0.0044084717,0.0029465016,-4.112537983849938e-17,6.326482835856412e-38,-2.2416873450731895e-57
521,521,0.0055669318,0.0031891943,-4.075305404584377e-17,6.055479786880474e-38,-1.53001583364144e-57
522,522,0.005310082,0.0036985001,-4.093593748338379e-17,7.855153684614523e-38,6.409887861799378e-58
523,523,0.0054558449,0.0036346928,-4.0970768260058016e-17,7.073709754598988e-38,-2.3695646471963238e-57
524,524,0.0047768849,0.0032411956,-4.122623223466815e-17,8.574220608425337e-38,3.9888346251459026e-58
525,525,0.0050720211,0.0033638043,-4.118855519190977e-17,8.262658397840619e-38,-5.476593517236991e-58
526,526,0.0046753055,0.0030088788,-4.142439502883528e-17,6.538116743680745e-38,4.265213323340411e-58
527,527,0.0048340254,0.0028586282,-4.134679373962114e-17,7.945283350387984e-38,-4.0718630375506935e-57
528,528,0.0048342444,0.0032461334,-4.1524216520356265e-17,6.743090467690452e-38,-1.996396976773437e-57
529,529,0.0052673396,0.0030559109,-4.1409952547156305e-17,6.0304363834623e-38,-3.051857986800188e-58
530,530,0.0051173841,0.0031474902,-4.1542188328171077e-17,1.2115886435158894e-37,-6.675580202076057e-58
531,531,0.0052414893,0.0030612866,-4.1690230514613924e-17,6.390777794650717e-38,-1.0318939433038366e-57
532,532,0.0053620265,0.0031448511,-4.159990926698245e-17,6.737826784945595e-38,7.555252500805534e-58
533,533,0.0050786965,0.0032523832,-4.180993025250623e-17,6.212643373210411e-38,8.460899368230588e-58
534,534,0.0051914243,0.0031122515,-4.1869839809757997e-17,9.127666982407648e-38,3.609142165736328e-57
535,535,0.004889996,0.0032186448,-4.1846334409749316e-17,1.1098678784906085e-37,8.068243710929551e-57
536,536,0.0051345806,0.0034547008,-4.192250694420081e-17,8.17858051238959e-38,9.208950564621537e-57
537,537,0.0051327073,0.0027787436,-4.212987443042016e-17,9.7201131358251e-38,-4.0967369596648366e-58
538,538,0.0044936603,0.0027753963,-4.236587968401654e-17,6.66212195586852e-38,-1.2446522623862994e-57
539,539,0.0048746873,0.0030258942,-4.2330199250313487e-17,6.713046917325234e-38,1.6259927850470677e-57
540,540,0.0053473413,0.0035321053,-4.216910813835197e-17,8.113814497879427e-38,-4.098522347932697e-57
541,541,0.0041044859,0.0028823511,-4.269834868674061e-17,6.294450847144106e-38,-5.5938433275014854e-58
542,542,0.0047164037,0.0034118811,-4.26208425468893e-17,6.003503508948463e-38,-4.427797502663309e-58
543,543,0.0048937793,0.0032249129,-4.2591531195994694e-17,6.300677436131457e-38,9.321825912883953e-58
544,544,0.0048086029,0.002944438,-4.2763025247738206e-17,5.513655169601097e-38,3.471171268005803e-58
545,545,0.0048707404,0.0030330576,-4.2719503539494234e-17,7.642176527491075e-38,-1.2227413786872945e-57
546,546,0.0052983109,0.0032476042,-4.263010585032018e-17,1.0988228129992825e-37,1.233822574984755e-56
547,547,0.0050591018,0.0031016904,-4.276676601937065e-17,5.861458316389437e-38,-1.3331030489699203e-57
548,548,0.0048660237,0.0031191841,-4.3007096027386584e-17,5.996432982042402e-38,1.7443692061580692e-58
549,549,0.0052248406,0.0032985967,-4.295397661362796e-17,7.375872616151782e-38,2.2435868396783275e-57
550,550,0.0049245773,0.0029902341,-4.304620078437643e-17,6.738715808137093e-38,2.5648388948658086e-57
551,551,0.0045090595,0.0029267713,-4.343328021849252e-17,1.1349191333984472e-37,1.9324011457836787e-57
552,552,0.0046339858,0.0029617716,-4.336590627258586e-17,6.447637311826328e-38,1.7618162675705662e-57
553,553,0.0050280083,0.003092893,-4.323165761855589e-17,7.272600444951452e-38,-1.2081719614718711e-57
554,554,0.0045859318,0.003224331,-4.353112794363252e-17,7.508622204584896e-38,2.5629859323319564e-57
555,555,0.0043147434,0.0027908021,-4.365872167412154e-17,7.394963231883801e-38,-1.9104961146565313e-57
556,556,0.0043294431,0.0030499566,-4.370924470447861e-17,5.099924558286636e-38,-1.6578535957518433e-57
557,557,0.004763396,0.0029721106,-4.367659927640312e-17,7.068986016476731e-38,-2.9815469778265515e-57
558,558,0.0049461523,0.0033008731,-4.3599506324378384e-17,8.52261285070996e-38,6.585183358286877e-57
559,559,0.0054404693,0.0033559277,-4.362377318310653e-17,8.871514172217373e-38,-4.6434221777973246e-57
560,560,0.0043429535,0.0028049772,-4.411414000822313e-17,8.561598523044926e-38,-4.6419342233125856e-57
561,561,0.0047698265,0.0028252382,-4.390698555991844e-17,1.0545901228888142e-37,-2.3381953963826795e-58
562,562,0.0050219046,0.0031625032,-4.3943507839369295e-17,6.013768801348271e-38,7.518417889855976e-58
563,563,0.0050957903,0.0030600077,-4.4005727297294e-17,6.597740947290358e-38,-5.33259441351475e-57
564,564,0.0046542646,0.0030951257,-4.418957265422935e-17,7.123663294974988e-38,-2.8542472120829337e-57
565,565,0.0049318663,0.0031242516,-4.430181894161968e-17,7.679354806366788e-38,3.0225189550518292e-58
566,566,0.0042470059,0.0031070344,-4.4524438280020655e-17,6.681745390264651e-38,-1.6258065453991683e-57
567,567,0.0041938698,0.0024834889,-4.464070696646573e-17,7.833293804177888e-38,2.3396015290814963e-57
568,568,0.0042112352,0.0031261819,-4.4765565975607986e-17,8.171000091836498e-38,-5.382377724527304e-57
569,569,0.0049658917,0.0031134442,-4.452448590758671e-17,7.673206424065684e-38,3.456658841876852e-57
570,570,0.0049582573,0.0030943644,-4.458534088440778e-17,6.256824732095458e-38,-5.211478295652468e-58
571,571,0.0046850942,0.0030216124,-4.4812759023031456e-17,8.060281405030564e-38,2.2161753681199248e-57
572,572,0.0049687436,0.0031549756,-4.476602229714496e-17,8.001594293220931e-38,-1.9341012789756317e-57
573,573,0.0039759384,0.002779437,-4.517365351973343e-17,6.56995979004571e-38,-3.7197807634605696e-57
574,574,0.0049546558,0.0030939065,-4.48988173194167e-17,7.981922232365422e-38,1.0480593279439974e-56
575,575,0.0047241379,0.0031409427,-4.494138392293056e-17,7.225960957174698e-38,2.7336460481203294e-57
576,576,0.005028969,0.0029900611,-4.5108841366090614e-17,6.903161822469942e-38,-9.132080915118791e-58
577,577,0.0043726768,0.0029308572,-4.5212045152490363e-17,5.570578694265725e-38,-6.900225933324183e-58
578,578,0.0037632456,0.0026264779,-4.5752616080816245e-17,1.057580230644e-37,-1.310183223890689e-56
579,579,0.005022887,0.0029366754,-4.5290087183026026e-17,7.056400843371082e-38,-1.9416751621955563e-57
580,580,0.0046130958,0.0027756801,-4.5504643266375986e-17,6.679193644064208e-38,-1.760704992150658e-57
581,581,0.0045195137,0.0030047998,-4.5498093356344724e-17,7.763022334289177e-38,-1.551029893800807e-57
582,582,0.0038527261,0.0026925227,-4.585117775911961e-17,8.399860760450494e-38,4.94710235517758e-57
583,583,0.0047271645,0.0028266274,-4.5584768237121106e-17,8.325662774160145e-38,7.503839254013126e-58
584,584,0.0040648093,0.0025725698,-4.592737605797864e-17,6.517252510024675e-38,7.132403880275533e-58
585,585,0.0047232759,0.0030459234,-4.5786538549865675e-17,9.274609669787872e-38,-1.2224091587275498e-57
586,586,0.0046168967,0.0029403261,-4.589939709948281e-17,7.607794247672511e-38,-1.014309312637995e-57
587,587,0.0039443734,0.0027518814,-4.6095789460276394e-17,8.583754824805311e-38,-3.822514937877985e-57
588,588,0.0043372027,0.0030053858,-4.6190157690928665e-17,9.152695675065704e-38,-6.905758481281673e-58
589,589,0.0050470447,0.0029792723,-4.5987630876459975e-17,6.055587623331679e-38,-1.1569447210404183e-58
590,590,0.0050744525,0.0030334599,-4.6083634932935255e-17,6.185903181956591e-38,2.779414028973852e-58
591,591,0.0048005072,0.0029142936,-4.615009332565808e-17,6.563240845161095e-38,8.409678042064414e-58
592,592,0.0045957171,0.0028012005,-4.6442837658399316e-17,8.204546966159225e-38,-1.7897935555014422e-57
593,593,0.00473218,0.002881659,-4.6518522228160717e-17,5.993595798973916e-38,-3.987130495823387e-58
594,594,0.0041060398,0.002745117,-4.650955423944476e-17,6.313077609204884e-38,2.788157533424129e-58
595,595,0.0043255075,0.002817457,-4.6707196416437816e-17,7.618671289164597e-38,1.4103167712197687e-57
596,596,0.0045881612,0.0027520595,-4.649415586502189e-17,6.671441069923619e-38,1.9050299083981383e-57
597,597,0.0046603628,0.0027253048,-4.673581270750279e-17,7.13173989174265e-38,2.808170315215044e-58
598,598,0.0048212646,0.002799158,-4.668983421080478e-17,7.090399912568669e-38,-1.0195493205334405e-57
599,599,0.0040478874,0.002593514,-4.698065207337352e-17,8.154306512180606e-38,-2.2893186702572388e-58
600,600,0.0045133568,0.0028856661,-4.689667796166193e-17,7.397084655713104e-38,-1.279851231049699e-57
601,601,0.004777273,0.0029505776,-4.698469125417738e-17,8.020568300941267e-38,-6.62658567446738e-57
602,602,0.0044295222,0.0027413841,-4.7239072698162394e-17,7.612657680164439e-38,1.1325274470834908e-57
603,603,0.0039431752,0.0026008427,-4.738957267489374e-17,6.36377821367723e-38,1.5284985323450404e-57
604,604,0.0036631417,0.0025367518,-4.7624097139465415e-17,7.455293914482986e-38,-3.9012725086873255e-57
605,605,0.0046338255,0.0027395547,-4.7304587167555587e-17,7.364998332337072e-38,-7.198663945341712e-58
606,606,0.0044518519,0.0028553782,-4.736844420353964e-17,7.404565786298745e-38,1.1413405274667538e-58
607,607,0.0042807184,0.002782248,-4.756599665673748e-17,6.540305389603743e-38,5.095146008571363e-59
608,608,0.0044953437,0.00272766,-4.757911235073379e-17,6.098227193112668e-38,1.523979397653475e-57
609,609,0.0045796409,0.002805032,-4.772790555441364e-17,7.364109209419377e-38,1.2551292393779587e-57
610,610,0.004768718,0.0027383499,-4.769037742936522e-17,7.412650874093501e-38,2.713765789345072e-58
611,611,0.0046042305,0.0026826435,-4.7743405250679476e-17,5.68014018117068e-38,9.079065138041666e-58
612,612,0.0043070669,0.0026834648,-4.786902662424276e-17,9.412536775513283e-38,-3.576689983882775e-57
613,613,0.0044177921,0.0027735105,-4.795074536432198e-17,7.930224397946306e-38,-3.200476595674959e-57
614,614,0.003912102,0.002524165,-4.833509962828863e-17,6.514359590275559e-38,-1.0453444962193052e-57
615,615,0.0041969225,0.0026075383,-4.817806618305083e-17,7.900249407271642e-38,9.40105308124154e-58
616,616,0.0044197154,0.0026920664,-4.8199934012724786e-17,5.862110542480501e-38,-5.277412600157594e-58
617,617,0.0041008797,0.0026793378,-4.842742533241493e-17,6.867742052948138e-38,5.8560251065404475e-58
618,618,0.0044805144,0.0028083754,-4.818192635299206e-17,9.039936522054445e-38,-3.5529565506577746e-57
619,619,0.0043253669,0.0028735529,-4.839631755376125e-17,7.413545082055106e-38,-1.4693851278051786e-57
620,620,0.0041599186,0.0025381736,-4.857703288751348e-17,7.030314094217911e-38,5.658875180387969e-58
621,621,0.0042435089,0.0025479984,-4.8793663566027924e-17,7.157888475482723e-38,-2.735375695653814e-57
622,622,0.0044205786,0.0025093117,-4.8735785405958335e-17,7.505313756871604e-38,-1.0662330274392918e-57
623,623,0.0038522043,0.0025594349,-4.904516945098869e-17,7.997925252172306e-38,-1.304695486817256e-57
624,624,0.0043176984,0.0026793954,-4.881071922909982e-17,6.215730891407271e-38,7.675273269634686e-58
625,625,0.0040930617,0.002494392,-4.897777393490096e-17,7.291121938570464e-38,1.69018995130375e-57
626,626,0.0041234943,0.0026378942,-4.901864844835504e-17,7.272162754849942e-38,-1.087453037904227e-57
627,627,0.0042361548,0.002777577,-4.90254091179141e-17,8.207770357039993e-38,-2.687878609729915e-57
628,628,0.0040692484,0.0026862517,-4.919830030045211e-17,6.414077705393335e-38,-2.4357796085161748e-57
629,629,0.0041266095,0.0024485275,-4.9409240586842255e-17,7.113158482350872e-38,-1.1486404360949691e-57
630,630,0.0041210365,0.0026357619,-4.932560444397775e-17,6.815561072542754e-38,-1.9303557947314312e-57
631,631,0.0039512286,0.0025230376,-4.9533874256190663e-17,6.834277478533209e-38,-2.93954087233259e-57
632,632,0.0038313027,0.0024670642,-4.9647076508338375e-17,6.491630855492432e-38,-3.534807705350547e-57
633,633,0.0038520809,0.0024533325,-4.968144395830539e-17,7.058610606034022e-38,-1.627974695405228e-57
634,634,0.0042459204,0.0025992407,-4.9685355204714666e-17,5.888299564457857e-38,1.0386107585553607e-57
635,635,0.0042611485,0.002522635,-4.9873047574469835e-17,6.636043908245115e-38,2.369574193582572e-57
636,636,0.0037002193,0.0025890395,-4.990945416129351e-17,7.662603215930864e-38,1.0992036008349577e-57
637,637,0.0039148834,0.0023499222,-4.988925116852305e-17,6.798940198792409e-38,-1.7478608140537695e-57
638,638,0.0038066621,0.0025024516,-5.0013630575586274e-17,6.414280111529903e-38,9.184315017641916e-58
639,639,0.003808116,0.0023699687,-5.0068590429141245e-17,6.553752018637899e-38,-2.817067675491093e-57
640,640,0.0036925876,0.0024835283,-5.0125070873318394e-17,7.540217114005819e-38,-2.714887694986185e-58
641,641,0.0036199063,0.0023852605,-5.0295562598007897e-17,7.018153530557881e-38,-1.9285133813339672e-57
642,642,0.0037756479,0.0025296017,-5.0365039012129597e-17,6.802419333587828e-38,-3.140574782034116e-57
643,643,0.0037277958,0.0024187837,-5.0527675778583124e-17,9.722976772507466e-38,-5.752544176322417e-58
644,644,0.0036723411,0.002299132,-5.057457022745654e-17,7.667255981775464e-38,-2.572318109140239e-57
645,645,0.003389872,0.0023943907,-5.07493729651244e-17,1.0983055027440708e-37,4.776004794667533e-57
646,646,0.003656442,0.0022792555,-5.0619886509533795e-17,6.536181438630273e-38,-2.7545368731675408e-58
647,647,0.0036865946,0.0023802148,-5.0769562206466936e-17,5.927105807400956e-38,-8.765609740238483e-58
648,648,0.0035117497,0.0023176957,-5.096457119508862e-17,7.775801886650206e-38,7.562689563270521e-60
649,649,0.0036028414,0.0022953322,-5.09574453773888e-17,6.912865935751608e-38,-4.584370756057023e-58
650,650,0.0034905653,0.0024041322,-5.102495322382563e-17,7.637896455618269e-38,-2.860584642475587e-57
651,651,0.0035583758,0.0023010259,-5.1104755320137734e-17,6.85126264161201e-38,-4.308514725785547e-58
652,652,0.0036152476,0.002388569,-5.1201446472128345e-17,8.768743587386346e-38,5.313592853899365e-57
653,653,0.003351538,0.0022986664,-5.135658038470339e-17,7.124587041288722e-38,-1.346410715315356e-57
654,654,0.0034704129,0.0023122144,-5.144859993472935e-17,7.568091306794545e-38,-1.7555938305764824e-57
655,655,0.0033554939,0.0021722942,-5.149456015949503e-17,7.47395054407787e-38,-1.15344946203564e-57
656,656,0.0032377001,0.0022025585,-5.1656872307476105e-17,8.755127433636192e-38,4.607161242937163e-57
657,657,0.0032468586,0.0023833493,-5.172075215354207e-17,6.406242194910491e-38,-9.828896348668058e-60
658,658,0.0032953641,0.0021266789,-5.1887811546086704e-17,7.521768307783993e-38,-1.4200413886096052e-57
659,659,0.0032095151,0.0022219181,-5.190281778459236e-17,5.672266854342928e-38,1.3704567758326793e-59
660,660,0.0032066445,0.002259998,-5.191173893882795e-17,7.190335242690321e-38,-1.3601112339506973e-57
661,661,0.0031507522,0.0023331836,-5.193331005995675e-17,6.419376962268712e-38,-1.444963291523778e-57
662,662,0.003123408,0.0023517152,-5.213969800105982e-17,7.42213141824486e-38,-2.8318310718825855e-57
663,663,0.0029858095,0.0022576254,-5.225787903424324e-17,6.329060704367651e-38,-3.1483387867815193e-58
664,664,0.0032477937,0.002154571,-5.2315244015340254e-17,7.873021133909817e-38,-2.612563273804282e-57
665,665,0.0031732723,0.0021527948,-5.243536566435237e-17,8.375825398804131e-38,-2.4711314915572047e-57
666,666,0.0030691551,0.002168004,-5.2452434956844205e-17,7.609447828509009e-38,4.1760202477611384e-58
667,667,0.0029969509,0.0021969907,-5.25511498014076e-17,7.358755933890867e-38,-1.5339444414086763e-57
668,668,0.0029818652,0.0021477012,-5.270872195195952e-17,7.541353410030114e-38,-4.866056427216332e-58
669,669,0.003077039,0.0022323997,-5.264803815143173e-17,8.128345474279005e-38,-3.0187670694859275e-57
670,670,0.002838083,0.0022584122,-5.286280590482026e-17,6.064127263029102e-38,-2.033562658937354e-57
671,671,0.0029834431,0.0022036902,-5.2837222877734125e-17,6.641132618555137e-38,-3.83519196426709e-58
672,672,0.0029311183,0.002228559,-5.296455896533314e-17,1.3093543279703701e-37,1.8234892835692077e-56
673,673,0.0027216388,0.0021977824,-5.3054132965293663e-17,7.838702868730451e-38,1.2957009839707036e-57
674,674,0.0028190613,0.0020847732,-5.317262206714844e-17,7.713068570136486e-38,-7.690557301476095e-58
675,675,0.0028191405,0.0020341334,-5.3303289508883844e-17,7.855826739454062e-38,3.8551327535315717e-57
676,676,0.0026622454,0.0020158914,-5.3387800296214384e-17,8.377011413657433e-38,-4.7285620938878224e-58
677,677,0.0029054705,0.0020168982,-5.344737635573613e-17,6.775304589554854e-38,-5.7148005947356694e-58
678,678,0.0028450988,0.0023265082,-5.347171791966175e-17,8.30988419193966e-38,-2.111831624563813e-57
679,679,0.0026325235,0.0022028456,-5.350979829919985e-17,6.177182548346302e-38,5.4146494450952e-58
680,680,0.0027071906,0.0020987133,-5.36503071157225e-17,7.006290901322882e-38,-1.6015899938514554e-57
681,681,0.0026625087,0.0020638727,-5.378524920639437e-17,7.742228613896567e-38,2.0510403962178788e-57
682,682,0.0025523709,0.0020795473,-5.3761617285647716e-17,7.630814650175408e-38,-2.7445356161814613e-58
683,683,0.0025934163,0.0021045218,-5.394485038712741e-17,8.469765692159351e-38,4.432773338166907e-57
684,684,0.0025592146,0.0019726791,-5.401879385090197e-17,6.546436347121084e-38,-1.849248103018303e-57
685,685,0.0025656424,0.0020387178,-5.414580542406248e-17,6.848646220184674e-38,1.0238884162003554e-57
686,686,0.0024977172,0.00208446,-5.4206031526827177e-17,6.242928409073138e-38,2.815728304486415e-57
687,687,0.0026020519,0.0019337502,-5.439260804774672e-17,8.362551815795747e-38,1.65890886935096e-57
688,688,0.0023926049,0.001973719,-5.4508485143768974e-17,7.760878293242653e-38,-6.377385474948381e-57
689,689,0.0024763968,0.0020887519,-5.451414579502678e-17,8.41094485282249e-38,-2.7717931499513524e-57
690,690,0.002403967,0.0019922716,-5.452464620439392e-17,7.143640019977719e-38,-2.665918653774934e-57
691,691,0.002461805,0.002111092,-5.4552271709251e-17,6.772160592940254e-38,-4.870645709340664e-58
692,692,0.0022392978,0.0019627251,-5.479108460454697e-17,8.487718265991507e-38,-3.823364121795851e-57
693,693,0.0022670394,0.0018529658,-5.484073549095333e-17,6.986811852840945e-38,-3.0540047440680033e-59
694,694,0.0022650215,0.0020206275,-5.481364278689405e-17,8.279824347579695e-38,1.949648672800527e-57
695,695,0.0021703177,0.0019859947,-5.496869300867962e-17,8.382410784242068e-38,2.465808141265725e-57
696,696,0.0021570739,0.0019544239,-5.5060079217135725e-17,6.981321180237488e-38,1.721232961626501e-57
697,697,0.0021731423,0.0020564101,-5.518321414708868e-17,8.874708818005472e-38,5.042425486701804e-57
698,698,0.0021599304,0.002010593,-5.520113573475614e-17,7.179380288216757e-38,-1.1066441303035881e-58
699,699,0.002131055,0.002000695,-5.533165252675763e-17,9.958967987392373e-38,-5.144610049280336e-57
700,700,0.0023971074,0.0019308887,-5.5323833155598945e-17,7.953276860454339e-38,-5.123517418355479e-57
701,701,0.0021465124,0.0018960583,-5.552444354155697e-17,7.686314317454696e-38,6.593992845355141e-58
702,702,0.0020053091,0.0019452942,-5.560219745502865e-17,7.635823184694308e-38,3.1762664013624393e-58
703,703,0.0021748605,0.0019606565,-5.559117805734352e-17,7.533676314593881e-38,-4.181579313589901e-58
704,704,0.0020531682,0.0018625459,-5.580329191552722e-17,1.1849770282726598e-37,1.2020287954249972e-57
705,705,0.0020630276,0.0018158194,-5.583060903617865e-17,8.688926284059173e-38,4.40780768617541e-57
706,706,0.0021374351,0.0020487126,-5.606095718037415e-17,6.743967464997373e-38,-1.923099590650409e-58
707,707,0.0019841784,0.0019058288,-5.61253794631429e-17,9.266786585428637e-38,-8.88565688904208e-58
708,708,0.002081615,0.0018792386,-5.615040195818674e-17,6.866425825856177e-38,-1.6046240237989813e-57
709,709,0.0019864947,0.0019804261,-5.619803759254352e-17,7.700533484008592e-38,-1.5023879473702698e-57
710,710,0.0019603129,0.0019245553,-5.63011123284859e-17,6.766786582915644e-38,2.1532213421380687e-58
711,711,0.0020052674,0.0019270032,-5.630850051405263e-17,7.540846402284743e-38,-3.9345865872552037e-57
712,712,0.0017879799,0.0018533143,-5.665122871323322e-17,7.347454983705027e-38,1.328754663351454e-57
713,713,0.0019497693,0.0018117643,-5.651459681769073e-17,6.445627782876799e-38,6.520296912678181e-58
714,714,0.0018409963,0.0018025777,-5.668737388496532e-17,9.076204127643175e-38,9.626102566905168e-58
715,715,0.0017981235,0.0017049724,-5.687812752928644e-17,7.028630315160027e-38,-2.612725915276571e-57
716,716,0.0017949183,0.0016764172,-5.69271074954526e-17,8.770467807213155e-38,4.418848441879319e-57
717,717,0.0018306993,0.0018121874,-5.700506363296642e-17,9.63379611295786e-38,4.1643922867190736e-57
718,718,0.0018760286,0.0017960592,-5.699517841382242e-17,7.083311088454232e-38,-8.562560405437772e-59
719,719,0.0018555662,0.0019029323,-5.703803813108824e-17,6.904103181251115e-38,-6.405462917361476e-58
720,720,0.0018384538,0.0018337916,-5.718734631518262e-17,1.0004403717263516e-37,8.40900975124953e-57
721,721,0.0018354541,0.0017524165,-5.731742046335832e-17,7.270227303340517e-38,-1.482327266243469e-57
722,722,0.0017368541,0.0018200523,-5.725425026833663e-17,8.162721236554408e-38,-8.39607001579011e-58
723,723,0.0016606663,0.0018503152,-5.737642007197362e-17,7.457470791209453e-38,-3.9195885296234534e-57
724,724,0.0017209721,0.001690766,-5.757677367579951e-17,7.395917482337154e-38,9.387912368212706e-58
725,725,0.0017989943,0.0018308205,-5.7515178860803e-17,7.352588793485564e-38,2.7810137556035696e-57
726,726,0.0017390953,0.0018282169,-5.771328359268859e-17,7.236393907511892e-38,5.176693256943077e-58
727,727,0.0016163879,0.0017477788,-5.781247946419758e-17,1.009201966878161e-37,-1.2270188863971742e-58
728,728,0.0016906014,0.001794005,-5.784322165753918e-17,7.120004491342195e-38,-2.0275009754025462e-58
729,729,0.0014890415,0.0016131427,-5.800616192079989e-17,7.775013814868019e-38,-1.430658824186117e-57
730,730,0.001541038,0.0017178161,-5.803794493201993e-17,9.25344878087058e-38,-5.781721968604061e-58
731,731,0.0015838049,0.0017380715,-5.816417840310677e-17,7.703117395174711e-38,-2.0525706218908864e-57
732,732,0.0015975594,0.0017035466,-5.815742202150475e-17,9.841248129812052e-38,8.934455430902909e-58
733,733,0.0013574105,0.0017856132,-5.838661546408438e-17,7.064706399478544e-38,-1.4444001030826433e-57
734,734,0.0015196185,0.0016748631,-5.860239218330139e-17,9.329105176029968e-38,-6.017913036694307e-57
735,735,0.0014189942,0.00174652,-5.842813725612603e-17,7.525058765233484e-38,-3.653953422990843e-57
736,736,0.0014052317,0.0016373421,-5.860389412403324e-17,8.686840397788415e-38,-3.1770052664336956e-57
737,737,0.0014275674,0.0016263535,-5.876297015790854e-17,7.656172705447712e-38,7.392454536431392e-58
738,738,0.0015287498,0.0015895675,-5.874572307258077e-17,7.870248684159162e-38,-5.631040216112111e-57
739,739,0.0013195237,0.0017200756,-5.880783502638509e-17,7.369217907664584e-38,-3.076971011476274e-60
740,740,0.0014412399,0.0018385672,-5.881630317270615e-17,7.746349764325793e-38,1.16793950802889e-57
741,741,0.0013744277,0.0017053511,-5.904960200208162e-17,8.079395960010481e-38,-1.3339862072127317e-57
742,742,0.0013296506,0.0017389583,-5.901819178315036e-17,6.811347150578734e-38,4.411104309047881e-59
743,743,0.0013328224,0.001604149,-5.926111472936203e-17,7.866191884188122e-38,-7.218069593197472e-58
744,744,0.0012409508,0.0017212527,-5.926886209843243e-17,7.051173986859343e-38,-3.221229679481997e-57
745,745,0.0012311305,0.0014863712,-5.946528547558852e-17,7.399506399835447e-38,-1.3169269069724461e-58
746,746,0.0011938336,0.0017512191,-5.953060890908633e-17,8.935127550967868e-38,5.109336259122407e-58
747,747,0.0012478089,0.0017439773,-5.977496336769645e-17,7.148774306186049e-38,7.608158668859264e-58
748,748,0.0012908007,0.0016414826,-5.968119313239739e-17,9.619713811526034e-38,-7.713086334842646e-58
749,749,0.0011825234,0.0014871126,-5.993262269654486e-17,8.076671027449151e-38,-1.7117676030663308e-57
750,750,0.0012123403,0.0016605402,-5.972565303088433e-17,7.247565066190726e-38,-1.7635412646517065e-57
751,751,0.0012557423,0.0015866735,-5.997089609102968e-17,7.226971611396542e-38,-7.830055042441459e-59
752,752,0.0012511663,0.0017224908,-5.992199217831966e-17,7.759085971747355e-38,-6.2777025806237595e-59
753,753,0.0011474905,0.0016204909,-6.007466028784582e-17,9.884105730720656e-38,3.8519374753563516e-57
754,754,0.0010384635,0.0014414578,-6.036321084751264e-17,7.72987195959067e-38,2.801905975348823e-58
755,755,0.001160983,0.0014957902,-6.036188838938758e-17,7.629589282338482e-38,-8.597855359388884e-58
756,756,0.0011228326,0.0017260434,-6.037898628935725e-17,6.358367038624123e-38,-1.671176786675813e-57
757,757,0.0012628423,0.0016806996,-6.042796768919085e-17,8.202502198556051e-38,5.260836648349502e-58
758,758,0.0010908768,0.001661513,-6.051974978707615e-17,8.14656623980523e-38,1.0922389785544386e-57
759,759,0.0010710956,0.0015700997,-6.063979848888737e-17,7.207035609714593e-38,-1.356196774759102e-57
760,760,0.0010842744,0.0014908458,-6.087516707026939e-17,7.161329549253386e-38,-4.557820537181124e-57
761,761,0.0011336735,0.0015996414,-6.078536752571102e-17,6.928963472250415e-38,-7.09147176690924e-58
762,762,0.0010953393,0.0018288892,-6.07046472078902e-17,7.878972790978013e-38,-1.2414578180629018e-57
763,763,0.0010677315,0.0015548852,-6.102663696339441e-17,1.0577135547265894e-37,-4.4985765805984493e-57
764,764,0.000892275,0.0014783731,-6.134442332244371e-17,8.219295186790277e-38,-3.692385119183599e-57
765,765,0.0009678632,0.0015081437,-6.122885543842174e-17,7.454244739948498e-38,1.4653319653807018e-57
766,766,0.0008536546,0.0015575395,-6.134621349142448e-17,8.446180858027417e-38,-2.4801878484362046e-57
767,767,0.000897541,0.0015697114,-6.121674413249284e-17,7.749132458095077e-38,-2.535747052332244e-57
768,768,0.0009893103,0.0015684154,-6.144094930114392e-17,6.640212581713813e-38,-2.884856551803225e-58
769,769,0.0009779215,0.0015777968,-6.150260869829458e-17,9.616343366721747e-38,-2.3264374961116937e-57
770,770,0.0009929824,0.001538856,-6.162455099079412e-17,7.516887204973168e-38,1.4715192060708113e-57
771,771,0.0008545818,0.0013865376,-6.17382122874881e-17,7.337045883426643e-38,-4.973159133213134e-58
772,772,0.0009515257,0.0016228465,-6.184074945209912e-17,6.781654758937455e-38,-4.567769970788019e-58
773,773,0.0008965272,0.0014338159,-6.180946539496982e-17,6.83705128428645e-38,7.659774018740748e-58
774,774,0.0010036026,0.0015935994,-6.204902802035274e-17,8.289054297211935e-38,2.5405057718152643e-57
775,775,0.0008854865,0.0014922679,-6.21569843148903e-17,7.159677951172108e-38,-1.273892474392499e-58
776,776,0.0007870069,0.0014353483,-6.224505925386175e-17,7.891867664318297e-38,-3.185707027832182e-57
777,777,0.0008584048,0.0014978801,-6.225206506162766e-17,9.6418919685476e-38,-1.5590578062986168e-57
778,778,0.000831758,0.0015045949,-6.256308562084094e-17,9.621204945127485e-38,-3.6190060899918825e-57
779,779,0.0008629956,0.0015175819,-6.226029099565467e-17,7.899260098595505e-38,-1.423392116868742e-57
780,780,0.0006931174,0.0015066645,-6.254895147166297e-17,1.1378934335148252e-37,-5.218033280532672e-57
